"U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
17.15485191,-3.400096489e-07,0,1443533.125,1000.612488,1,0.1350000054,0.1350000054,0.0549999997,0
17.17740059,-2.219117619e-07,0,1385297.375,1000.586243,1,0.1354999989,0.1354999989,0.0549999997,0
17.19995117,-1.038103647e-07,0,1327060,1000.559998,1,0.1360000074,0.1360000074,0.0549999997,0
17.2181263,-3.982956542e-08,0,1272939.125,1000.534973,1,0.136500001,0.136500001,0.0549999997,0
17.23630142,2.415313816e-08,0,1218816.75,1000.509949,1,0.1370000094,0.1370000094,0.0549999997,0
17.25447464,8.813393748e-08,0,1164695.875,1000.484985,1,0.137500003,0.137500003,0.0549999997,0
17.27264977,1.521156889e-07,0,1110573.5,1000.459961,1,0.1380000114,0.1380000114,0.0549999997,0
17.28899956,1.839482024e-07,0,1059769.75,1000.436218,1,0.138500005,0.138500005,0.0549999997,0
17.30535126,2.15780716e-07,0,1008966.062,1000.412476,1,0.1389999986,0.1389999986,0.0549999997,0
17.32170105,2.476141674e-07,0,958160.8125,1000.388733,1,0.139500007,0.139500007,0.0549999997,0
17.33805084,2.794466809e-07,0,907357.125,1000.36499,1,0.1400000006,0.1400000006,0.0549999997,0
17.34711266,2.911389743e-07,0,859170.1875,1000.34375,1,0.1405000091,0.1405000091,0.0549999997,0
17.35617447,3.028309266e-07,0,810984.625,1000.32251,1,0.1410000026,0.1410000026,0.0549999997,0
17.36523819,3.145231915e-07,0,762797.6875,1000.30127,1,0.1415000111,0.1415000111,0.0549999997,0
17.3743,3.262151438e-07,0,714612.125,1000.280029,1,0.1420000046,0.1420000046,0.0549999997,0
17.39330101,3.257004266e-07,0,668330.4375,1000.258789,1,0.1425000131,0.1425000131,0.0549999997,0
17.41230011,3.251857379e-07,0,622050.1875,1000.237488,1,0.1430000067,0.1430000067,0.0549999997,0
17.43130112,3.246710492e-07,0,575769.875,1000.216248,1,0.1435000002,0.1435000002,0.0549999997,0
17.45030022,3.241561046e-07,0,529488.3125,1000.195007,1,0.1440000087,0.1440000087,0.0549999997,0
17.45053864,3.156075934e-07,0,484651.3438,1000.173767,1,0.1445000023,0.1445000023,0.0549999997,0
17.45077515,3.070587979e-07,0,439813.0312,1000.152466,1,0.1450000107,0.1450000107,0.0549999997,0
17.45101357,2.985102867e-07,0,394976.0938,1000.131226,1,0.1455000043,0.1455000043,0.0549999997,0
17.45125008,2.899610365e-07,0,350137.8125,1000.109985,1,0.1460000128,0.1460000128,0.0549999997,0
17.44664955,2.663830969e-07,0,306222.9375,1000.090454,1,0.1465000063,0.1465000063,0.0549999997,0
17.44205093,2.428051289e-07,0,262308.0625,1000.070984,1,0.1469999999,0.1469999999,0.0549999997,0
17.43745041,2.192264645e-07,0,218391.8906,1000.051453,1,0.1475000083,0.1475000083,0.0549999997,0
17.43284988,1.956484965e-07,0,174477.0156,1000.031982,1,0.1480000019,0.1480000019,0.0549999997,0
17.44643784,1.779176699e-07,0,152641.1875,1000.022461,1,0.1485000104,0.1485000104,0.0549999997,0
17.46002579,1.601873549e-07,0,130806.0234,1000.013,1,0.1490000039,0.1490000039,0.0549999997,0
17.47361183,1.424565141e-07,0,108970.1953,1000.003479,1,0.1495000124,0.1495000124,0.0549999997,0
17.48719978,1.247261991e-07,0,87135.02344,999.9940186,1,0.150000006,0.150000006,0.0549999997,0
